age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33, Private,204494, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, United-States, >50K
45, Private,154308, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
28, Private,100829, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
38, Private,203169, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
48, Private,233511, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
62, Private,94318, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
30, Private,190511, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-inc,125831, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1887,55, United-States, >50K
52, Private,167794, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
36, Self-emp-inc,186035, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
34, Private,191856, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,40, United-States, >50K
31, Self-emp-not-inc,252752, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,2415,40, United-States, >50K
69, Self-emp-not-inc,204645, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,9386,0,72, United-States, >50K
39, Private,186183, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private,337629, 12th,8, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, ?, >50K
52, Private,168001, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private,319768, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, France, >50K
34, Private,209101, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,55, United-States, >50K
50, Private,171924, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, >50K
26, Private,391349, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
35, Private,285102, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
57, Private,178353, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
56, Private,179781, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private,177305, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
27, Private,185670, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
43, Federal-gov,233851, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
68, Private,104438, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, >50K
45, Private,102147, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private,231826, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Private,78765, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,45, United-States, >50K
33, Private,162572, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, >50K
45, Federal-gov,102569, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private,194360, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
49, Self-emp-inc,191277, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
52, Federal-gov,37289, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Local-gov,286405, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States, >50K
43, Private,60001, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private,217460, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
40, Self-emp-not-inc,243636, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
25, Private,210794, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
22, ?,88126, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,570821, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
63, ?,146196, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov,169482, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
26, Private,63577, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private,208946, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc,26598, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private,189203, Assoc-voc,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private,183892, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
82, ?,194590, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,8, United-States, <=50K
18, Private,188616, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
60, Private,116707, 11th,7, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,99199, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
39, Local-gov,183620, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, >50K
34, Private,110476, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov,157043, Masters,14, Divorced, Prof-specialty, Not-in-family, Black, Female,2202,0,30, ?, <=50K
53, Private,150726, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private,214695, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,60, United-States, <=50K
37, Private,172694, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, <=50K
25, Private,344804, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Mexico, <=50K
33, Private,319422, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Peru, <=50K
34, State-gov,327902, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
35, Private,438176, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,65, United-States, <=50K
51, Private,197656, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private,219838, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc,35561, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
25, ?,156848, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private,190257, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,156464, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,85, England, >50K
36, Private,65624, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,201699, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private,349910, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
88, Self-emp-not-inc,187097, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc,264314, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Columbia, <=50K
40, Self-emp-not-inc,282678, Masters,14, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, United-States, <=50K
21, Private,188923, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,55, United-States, <=50K
46, Private,114797, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,36, United-States, <=50K
56, Private,245215, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc,36270, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
67, Self-emp-not-inc,107138, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,77820, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
20, Private,39477, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,58305, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1573,40, United-States, <=50K
23, Private,359759, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
19, ?,249147, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,30, United-States, <=50K
19, Private,44797, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15, United-States, <=50K
25, Private,164488, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private,48413, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, ?,261276, Some-college,10, Never-married, ?, Own-child, Black, Female,0,1602,40, Cambodia, <=50K
31, Self-emp-not-inc,36592, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,91, United-States, <=50K
33, Private,280923, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
33, Federal-gov,29617, Some-college,10, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-inc,208802, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Male,25236,0,36, United-States, >50K
35, Private,189240, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, ?,37932, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private,181705, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,147548, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,85, United-States, <=50K
51, Self-emp-not-inc,306784, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
45, ?,260953, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov,190406, Prof-school,15, Divorced, Prof-specialty, Unmarried, Black, Male,25236,0,36, United-States, >50K
24, Private,230229, 5th-6th,3, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, <=50K
28, Private,46987, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Female,2174,0,36, United-States, <=50K
63, Private,301108, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States, <=50K
35, Private,263081, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
25, Self-emp-not-inc,37741, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
36, Private,115834, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,55, United-States, >50K
44, Private,150076, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
49, Self-emp-not-inc,148254, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,28, United-States, <=50K
52, Private,183611, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,258768, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private,287658, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private,95946, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
49, Private,31267, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov,302149, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Philippines, >50K
28, Private,250135, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private,176073, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
65, Private,23580, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private,163665, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
30, Federal-gov,43953, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private,144860, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
58, Self-emp-not-inc,61474, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
57, Private,141570, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, United-States, >50K
40, Private,225660, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, >50K
42, Private,336891, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc,210164, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
17, Private,171080, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private,143342, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private,281627, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private,409922, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
65, ?,224472, Prof-school,15, Never-married, ?, Not-in-family, White, Male,25124,0,80, United-States, >50K
29, Private,157262, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Private,144949, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
71, Local-gov,303860, Masters,14, Widowed, Exec-managerial, Not-in-family, White, Male,2050,0,20, United-States, <=50K
34, Private,104293, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private,195481, HS-grad,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private,193995, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
67, Private,105216, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
40, Private,147206, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18, Private,173585, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,18, United-States, <=50K
